id,name,short_name,year,indicator,numerator,denominator
id_2.2.5,Показатель общей заболеваемости туберкулезом органов дыхания детей 0-14 лет (на 100 тыс. населения),ОЗ ОД туб 0-14,2022,3.33,16.0,480722.0
id_2.2.5,Показатель общей заболеваемости туберкулезом органов дыхания детей 0-14 лет (на 100 тыс. населения),ОЗ ОД туб 0-14,2023,3.36,16.0,476624.0
id_2.2.5,Показатель общей заболеваемости туберкулезом органов дыхания детей 0-14 лет (на 100 тыс. населения),ОЗ ОД туб 0-14,2024,2.12,10.0,470864.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2016,44.01,33.0,74979.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2017,40.46,31.0,76615.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2018,27.74,22.0,79314.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2019,28.18,23.0,81632.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2020,21.77,18.0,82676.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2021,13.52,11.0,81391.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2022,15.76,13.0,82513.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2023,16.99,15.0,88298.0
id_2.2.6,Показатель общей заболеваемости туберкулезом органов дыхания подростков 15-17 лет (на 100 тыс. населения),ОЗ ОД туб 15-17,2024,14.17,13.0,91717.0
id_2.3.1,Показатель первичной заболеваемости туберкулезом легких всего (на 100 тыс. населения),ПЗ Л туб,2016,90.05,2171.0,2410851.0
id_2.3.1,Показатель первичной заболеваемости туберкулезом легких всего (на 100 тыс. населения),ПЗ Л туб,2017,80.7,1942.0,2406548.0
id_2.3.1,Показатель первичной заболеваемости туберкулезом легких всего (на 100 тыс. населения),ПЗ Л туб,2018,67.01,1609.0,2400979.0
id_2.3.1,Показатель первичной заболеваемости туберкулезом легких всего (на 100 тыс. населения),ПЗ Л туб,2019,61.98,1484.0,2394478.0
id_2.3.1,Показатель первичной заболеваемости туберкулезом легких всего (на 100 тыс. населения),ПЗ Л туб,2020,49.52,1180.0,2383107.0
id_2.3.1,Показатель первичной заболеваемости туберкулезом легких всего (на 100 тыс. населения),ПЗ Л туб,2021,45.37,1075.0,2369234.0
