payer_id;amount;share;cum_share;abc_class
PID_a760414f1d63;4600.0;6.22015821458673e-05;0.732459787817724;A
PID_3c73a35dbd61;4600.0;6.22015821458673e-05;0.7325219893998699;A
PID_502987364764;4600.0;6.22015821458673e-05;0.7325841909820158;A
PID_ce579bb4fa2b;4550.0;6.152547799210787e-05;0.7326457164600079;A
PID_0946b137019e;4500.0;6.084937383834844e-05;0.7327065658338462;A
PID_25dd7f3b526f;4500.0;6.084937383834844e-05;0.7327674152076845;A
PID_a9dcd557ed06;4500.0;6.084937383834844e-05;0.7328282645815228;A
PID_3ad5c1547fee;4500.0;6.084937383834844e-05;0.7328891139553612;A
PID_213a7baa52fc;4500.0;6.084937383834844e-05;0.7329499633291995;A
PID_022b23ad2c5b;4500.0;6.084937383834844e-05;0.7330108127030378;A
PID_8e2c21a925ef;4500.0;6.084937383834844e-05;0.7330716620768761;A
PID_add79d8c593c;4500.0;6.084937383834844e-05;0.7331325114507145;A
PID_1343e2789d8c;4500.0;6.084937383834844e-05;0.7331933608245528;A
PID_907cb36846d0;4500.0;6.084937383834844e-05;0.7332542101983911;A
PID_dc3d491db61c;4500.0;6.084937383834844e-05;0.7333150595722294;A
PID_81b8a09f716a;4500.0;6.084937383834844e-05;0.7333759089460677;A
PID_dbfccd608532;4500.0;6.084937383834844e-05;0.7334367583199061;A
PID_218003d570d0;4500.0;6.084937383834844e-05;0.7334976076937444;A
PID_dbf13709c1da;4500.0;6.084937383834844e-05;0.7335584570675827;A
PID_5e52a8f32f86;4500.0;6.084937383834844e-05;0.733619306441421;A
PID_0792ade839ea;4500.0;6.084937383834844e-05;0.7336801558152594;A
PID_a4c21ab914f9;4500.0;6.084937383834844e-05;0.7337410051890977;A
PID_212066e935a4;4500.0;6.084937383834844e-05;0.733801854562936;A
PID_ea67ae6faf61;4500.0;6.084937383834844e-05;0.7338627039367743;A
PID_18432e479af7;4500.0;6.084937383834844e-05;0.7339235533106127;A
PID_50961cbb0a26;4500.0;6.084937383834844e-05;0.733984402684451;A
PID_0c75faaf4a48;4500.0;6.084937383834844e-05;0.7340452520582893;A
PID_1dba9ce80e23;4500.0;6.084937383834844e-05;0.7341061014321276;A
PID_349b5a66a2ef;4500.0;6.084937383834844e-05;0.734166950805966;A
PID_660d7ffdd245;4500.0;6.084937383834844e-05;0.7342278001798043;A
PID_a5c57f6f763c;4500.0;6.084937383834844e-05;0.7342886495536426;A
PID_f6f1e7035c57;4500.0;6.084937383834844e-05;0.7343494989274809;A
PID_f739b2fca170;4500.0;6.084937383834844e-05;0.7344103483013192;A
PID_8c6951320b3d;4500.0;6.084937383834844e-05;0.7344711976751576;A
PID_6d16c6f4138f;4500.0;6.084937383834844e-05;0.7345320470489959;A
PID_1c2d233cd0b9;4500.0;6.084937383834844e-05;0.7345928964228342;A
PID_8419dfb5e379;4500.0;6.084937383834844e-05;0.7346537457966725;A
PID_f0c8d666ae84;4500.0;6.084937383834844e-05;0.7347145951705109;A
PID_929c8ddd3b78;4500.0;6.084937383834844e-05;0.7347754445443492;A
PID_af3104ebfdf1;4500.0;6.084937383834844e-05;0.7348362939181875;A
PID_dcea4cc75d1d;4500.0;6.084937383834844e-05;0.7348971432920258;A
PID_7990fdf78337;4500.0;6.084937383834844e-05;0.7349579926658641;A
PID_3ed99cb64bde;4500.0;6.084937383834844e-05;0.7350188420397025;A
PID_4347d53d4420;4500.0;6.084937383834844e-05;0.7350796914135408;A
PID_2a382795d8a9;4500.0;6.084937383834844e-05;0.7351405407873791;A
PID_a664cd25b529;4500.0;6.084937383834844e-05;0.7352013901612174;A
PID_d327cb296450;4500.0;6.084937383834844e-05;0.7352622395350558;A
PID_889f916bb71e;4500.0;6.084937383834844e-05;0.7353230889088941;A
PID_105ad7f13bf4;4500.0;6.084937383834844e-05;0.7353839382827324;A
PID_42336ee10486;4500.0;6.084937383834844e-05;0.7354447876565707;A
PID_708cfe25f94f;4500.0;6.084937383834844e-05;0.735505637030409;A
PID_13a77d43d78f;4500.0;6.084937383834844e-05;0.7355664864042474;A
PID_82d4c0e165d2;4500.0;6.084937383834844e-05;0.7356273357780857;A
PID_e8c2b626dcee;4500.0;6.084937383834844e-05;0.735688185151924;A
PID_e6d2f00a4d6e;4500.0;6.084937383834844e-05;0.7357490345257623;A
PID_9fa6ce2a217b;4500.0;6.084937383834844e-05;0.7358098838996007;A
PID_5271ef73b0c1;4500.0;6.084937383834844e-05;0.735870733273439;A
PID_bac4da18d50e;4500.0;6.084937383834844e-05;0.7359315826472773;A
PID_cc5f8bbe61a7;4500.0;6.084937383834844e-05;0.7359924320211156;A
PID_f9b8a57dd583;4500.0;6.084937383834844e-05;0.736053281394954;A
PID_66649ae6b379;4500.0;6.084937383834844e-05;0.7361141307687923;A
PID_09582517d6b6;4500.0;6.084937383834844e-05;0.7361749801426306;A
PID_c66847757844;4500.0;6.084937383834844e-05;0.7362358295164689;A
PID_cc0db067db1e;4500.0;6.084937383834844e-05;0.7362966788903073;A
PID_99fd4f3fa05b;4500.0;6.084937383834844e-05;0.7363575282641456;A
PID_9a0c932c3d19;4500.0;6.084937383834844e-05;0.7364183776379839;A
PID_4730476ad993;4500.0;6.084937383834844e-05;0.7364792270118222;A
PID_3dc209d71bc5;4500.0;6.084937383834844e-05;0.7365400763856605;A
PID_b0ff3fe64417;4500.0;6.084937383834844e-05;0.7366009257594989;A
PID_495f62680ffd;4500.0;6.084937383834844e-05;0.7366617751333372;A
PID_1def47f0b7ce;4500.0;6.084937383834844e-05;0.7367226245071755;A
PID_2f3cd9be34cd;4500.0;6.084937383834844e-05;0.7367834738810138;A
PID_0f2cc9b13de9;4500.0;6.084937383834844e-05;0.7368443232548522;A
PID_4c90fccff6fe;4500.0;6.084937383834844e-05;0.7369051726286905;A
PID_d711a8a2af8c;4500.0;6.084937383834844e-05;0.7369660220025288;A
PID_b38159f426c7;4500.0;6.084937383834844e-05;0.7370268713763671;A
PID_4c6879f68c03;4500.0;6.084937383834844e-05;0.7370877207502055;A
PID_84cb81103a43;4500.0;6.084937383834844e-05;0.7371485701240438;A
PID_4373abcba8f9;4500.0;6.084937383834844e-05;0.7372094194978821;A
PID_ecc05fd93d78;4500.0;6.084937383834844e-05;0.7372702688717204;A
PID_4564572b1171;4500.0;6.084937383834844e-05;0.7373311182455587;A
PID_0573370feea7;4500.0;6.084937383834844e-05;0.7373919676193971;A
PID_40446a35acff;4500.0;6.084937383834844e-05;0.7374528169932354;A
PID_f90c5bc93b67;4500.0;6.084937383834844e-05;0.7375136663670737;A
PID_191a50ea6307;4500.0;6.084937383834844e-05;0.737574515740912;A
PID_91aee286f332;4500.0;6.084937383834844e-05;0.7376353651147504;A
PID_4b6860c68304;4500.0;6.084937383834844e-05;0.7376962144885887;A
PID_b0ac1701dcf8;4500.0;6.084937383834844e-05;0.737757063862427;A
PID_9d9517126399;4500.0;6.084937383834844e-05;0.7378179132362653;A
PID_4ba24b94b417;4500.0;6.084937383834844e-05;0.7378787626101037;A
PID_0790b2c1f712;4500.0;6.084937383834844e-05;0.737939611983942;A
PID_6008b4251600;4500.0;6.084937383834844e-05;0.7380004613577803;A
PID_06fbcd27b399;4500.0;6.084937383834844e-05;0.7380613107316186;A
PID_2dd428ae497d;4500.0;6.084937383834844e-05;0.738122160105457;A
PID_cab7ce79303a;4500.0;6.084937383834844e-05;0.7381830094792953;A
PID_098b66e82c2c;4500.0;6.084937383834844e-05;0.7382438588531336;A
PID_7a91701c594b;4500.0;6.084937383834844e-05;0.7383047082269719;A
PID_fddbae2d5798;4500.0;6.084937383834844e-05;0.7383655576008102;A
PID_462189e0ac86;4500.0;6.084937383834844e-05;0.7384264069746486;A
PID_38d44f478b83;4500.0;6.084937383834844e-05;0.7384872563484869;A
PID_2d13a3139365;4500.0;6.084937383834844e-05;0.7385481057223252;A
PID_9d1c4601c4f4;4500.0;6.084937383834844e-05;0.7386089550961635;A
PID_6828fc087341;4500.0;6.084937383834844e-05;0.7386698044700019;A
PID_d5da0516045c;4500.0;6.084937383834844e-05;0.7387306538438402;A
PID_d8f8159ca34f;4500.0;6.084937383834844e-05;0.7387915032176785;A
PID_60f0d66829fe;4500.0;6.084937383834844e-05;0.7388523525915168;A
PID_bdd3f5f5bef7;4500.0;6.084937383834844e-05;0.7389132019653551;A
PID_00ae30cce798;4500.0;6.084937383834844e-05;0.7389740513391935;A
PID_f8382426db2d;4500.0;6.084937383834844e-05;0.7390349007130318;A
PID_ad3a62d7afd7;4500.0;6.084937383834844e-05;0.7390957500868701;A
PID_1b7148594059;4500.0;6.084937383834844e-05;0.7391565994607084;A
PID_532eaaec9b7f;4500.0;6.084937383834844e-05;0.7392174488345468;A
PID_a418713a5eee;4500.0;6.084937383834844e-05;0.7392782982083851;A
PID_224a139e08c0;4500.0;6.084937383834844e-05;0.7393391475822234;A
PID_9dad33ae91da;4500.0;6.084937383834844e-05;0.7393999969560617;A
PID_bd0b3355924c;4500.0;6.084937383834844e-05;0.7394608463299001;A
PID_14ddfbbd62a6;4500.0;6.084937383834844e-05;0.7395216957037384;A
PID_c8eaa4fabcf0;4500.0;6.084937383834844e-05;0.7395825450775767;A
PID_dac8f45865ea;4500.0;6.084937383834844e-05;0.739643394451415;A
PID_95fd70d304cc;4500.0;6.084937383834844e-05;0.7397042438252533;A
PID_fd95c145a1b3;4500.0;6.084937383834844e-05;0.7397650931990917;A
PID_ee7d7776d2da;4500.0;6.084937383834844e-05;0.73982594257293;A
PID_835ea394e667;4500.0;6.084937383834844e-05;0.7398867919467683;A
PID_cfe54eda1e83;4500.0;6.084937383834844e-05;0.7399476413206066;A
PID_cfc28e132868;4500.0;6.084937383834844e-05;0.740008490694445;A
PID_cad14b6a2308;4500.0;6.084937383834844e-05;0.7400693400682833;A
PID_0ce80c9dac5a;4500.0;6.084937383834844e-05;0.7401301894421216;A
PID_1f0d6eea275d;4500.0;6.084937383834844e-05;0.7401910388159599;A
PID_b24c8d88f5cd;4500.0;6.084937383834844e-05;0.7402518881897983;A
PID_7a64fb45e95a;4500.0;6.084937383834844e-05;0.7403127375636366;A
PID_57b2104996d9;4500.0;6.084937383834844e-05;0.7403735869374749;A
PID_670e77fbdef6;4500.0;6.084937383834844e-05;0.7404344363113132;A
PID_2c894b8a8a35;4500.0;6.084937383834844e-05;0.7404952856851515;A
PID_c6e4de62600f;4500.0;6.084937383834844e-05;0.7405561350589899;A
PID_aac16230f50f;4500.0;6.084937383834844e-05;0.7406169844328282;A
PID_8280a03b0e5c;4500.0;6.084937383834844e-05;0.7406778338066665;A
PID_86518ab6b26e;4500.0;6.084937383834844e-05;0.7407386831805048;A
PID_b02efe4e423a;4500.0;6.084937383834844e-05;0.7407995325543432;A
PID_45eb4d9196fc;4500.0;6.084937383834844e-05;0.7408603819281815;A
PID_ed4571e1f01d;4500.0;6.084937383834844e-05;0.7409212313020198;A
PID_9ccfd2aae17e;4500.0;6.084937383834844e-05;0.7409820806758581;A
PID_edb960bb1e03;4500.0;6.084937383834844e-05;0.7410429300496965;A
PID_2426809724c9;4500.0;6.084937383834844e-05;0.7411037794235348;A
PID_1cd8fdc6e0bd;4500.0;6.084937383834844e-05;0.7411646287973731;A
PID_73857a0c88e0;4500.0;6.084937383834844e-05;0.7412254781712114;A
PID_0148eea7293c;4500.0;6.084937383834844e-05;0.7412863275450498;A
PID_eddcadb55acc;4500.0;6.084937383834844e-05;0.7413471769188881;A
PID_7d2e32779198;4500.0;6.084937383834844e-05;0.7414080262927264;A
PID_51283227c299;4500.0;6.084937383834844e-05;0.7414688756665647;A
PID_c6be6923b5a1;4500.0;6.084937383834844e-05;0.741529725040403;A
PID_c10675544cd6;4500.0;6.084937383834844e-05;0.7415905744142414;A
PID_7ed4c3cca9dc;4500.0;6.084937383834844e-05;0.7416514237880797;A
PID_1033852e9107;4500.0;6.084937383834844e-05;0.741712273161918;A
PID_d42c65de7bd5;4500.0;6.084937383834844e-05;0.7417731225357563;A
PID_5b498d1323a6;4500.0;6.084937383834844e-05;0.7418339719095947;A
PID_5b6b84b44bfa;4500.0;6.084937383834844e-05;0.741894821283433;A
PID_fff86cbe4955;4500.0;6.084937383834844e-05;0.7419556706572713;A
PID_fff9331d17d2;4500.0;6.084937383834844e-05;0.7420165200311096;A
PID_15ca7e3ba689;4440.0;6.003804885383713e-05;0.7420765580799634;A
PID_ffa13181cb0e;4400.0;5.9497165530829586e-05;0.7421360552454942;A
PID_274e214ff9cd;4400.0;5.9497165530829586e-05;0.742195552411025;A
PID_812c0b114e4d;4400.0;5.9497165530829586e-05;0.7422550495765557;A
PID_ba3b4ef95aa8;4400.0;5.9497165530829586e-05;0.7423145467420865;A
PID_f9affeab102f;4400.0;5.9497165530829586e-05;0.7423740439076173;A
PID_842c836922b6;4400.0;5.9497165530829586e-05;0.7424335410731481;A
PID_d5b0a924799e;4400.0;5.9497165530829586e-05;0.7424930382386788;A
PID_1885384b3c25;4400.0;5.9497165530829586e-05;0.7425525354042096;A
PID_af74df7161b2;4400.0;5.9497165530829586e-05;0.7426120325697404;A
PID_f611e295fd9e;4400.0;5.9497165530829586e-05;0.7426715297352712;A
PID_40181c0a0fa6;4400.0;5.9497165530829586e-05;0.742731026900802;A
PID_263217dfc9df;4400.0;5.9497165530829586e-05;0.7427905240663327;A
PID_eb6e8fb6958e;4400.0;5.9497165530829586e-05;0.7428500212318635;A
PID_1202dfa75d3b;4400.0;5.9497165530829586e-05;0.7429095183973943;A
PID_594feb195145;4400.0;5.9497165530829586e-05;0.742969015562925;A
PID_af586d723d46;4400.0;5.9497165530829586e-05;0.7430285127284558;A
PID_d14a11f3b944;4400.0;5.9497165530829586e-05;0.7430880098939866;A
PID_276f62470b73;4400.0;5.9497165530829586e-05;0.7431475070595174;A
PID_65f2cd126c97;4400.0;5.9497165530829586e-05;0.7432070042250482;A
PID_7e2cdf30e6f7;4400.0;5.9497165530829586e-05;0.7432665013905789;A
PID_c5c78c0c0924;4400.0;5.9497165530829586e-05;0.7433259985561097;A
PID_1eb59412741a;4400.0;5.9497165530829586e-05;0.7433854957216405;A
PID_54451c1baecc;4400.0;5.9497165530829586e-05;0.7434449928871713;A
PID_d4d7a489c23c;4400.0;5.9497165530829586e-05;0.743504490052702;A
PID_dcdf3885d759;4400.0;5.9497165530829586e-05;0.7435639872182328;A
PID_b6349a24df6b;4400.0;5.9497165530829586e-05;0.7436234843837636;A
PID_5e5a1d710fe7;4400.0;5.9497165530829586e-05;0.7436829815492944;A
PID_cd444b732c08;4400.0;5.9497165530829586e-05;0.7437424787148251;A
PID_fd1f656cd37b;4400.0;5.9497165530829586e-05;0.7438019758803559;A
PID_912193dd6bb0;4400.0;5.9497165530829586e-05;0.7438614730458867;A
PID_7488a2ab7f9d;4400.0;5.9497165530829586e-05;0.7439209702114175;A
PID_f207a039c9cf;4400.0;5.9497165530829586e-05;0.7439804673769482;A
PID_8a4258742865;4400.0;5.9497165530829586e-05;0.744039964542479;A
PID_ce8eeb04b428;4400.0;5.9497165530829586e-05;0.7440994617080098;A
PID_7e4522eca0c1;4400.0;5.9497165530829586e-05;0.7441589588735406;A
PID_3e7d41b74b50;4400.0;5.9497165530829586e-05;0.7442184560390713;A
PID_90a2d3443927;4400.0;5.9497165530829586e-05;0.7442779532046021;A
PID_b2264b059ab2;4400.0;5.9497165530829586e-05;0.7443374503701329;A
PID_083768097fd7;4400.0;5.9497165530829586e-05;0.7443969475356637;A
PID_2e1b1ea83423;4400.0;5.9497165530829586e-05;0.7444564447011944;A
PID_d906f31eda92;4400.0;5.9497165530829586e-05;0.7445159418667252;A
PID_db5cb3224eb2;4400.0;5.9497165530829586e-05;0.744575439032256;A
PID_04bf38827dfc;4400.0;5.9497165530829586e-05;0.7446349361977868;A
PID_fa81d1ba035b;4400.0;5.9497165530829586e-05;0.7446944333633175;A
PID_97231577a3f3;4400.0;5.9497165530829586e-05;0.7447539305288483;A
PID_dc351aac1baf;4400.0;5.9497165530829586e-05;0.7448134276943791;A
PID_0108d41f66d2;4400.0;5.9497165530829586e-05;0.7448729248599099;A
PID_29334695a1d8;4400.0;5.9497165530829586e-05;0.7449324220254406;A
PID_0103e4435812;4400.0;5.9497165530829586e-05;0.7449919191909714;A
PID_0210efce5da3;4400.0;5.9497165530829586e-05;0.7450514163565022;A
PID_525ca66652c0;4400.0;5.9497165530829586e-05;0.745110913522033;A
PID_97ce859f4494;4400.0;5.9497165530829586e-05;0.7451704106875637;A
PID_640284e6956e;4400.0;5.9497165530829586e-05;0.7452299078530945;A
PID_3746c0b43055;4400.0;5.9497165530829586e-05;0.7452894050186253;A
PID_dfda20a4144a;4400.0;5.9497165530829586e-05;0.7453489021841561;A
PID_2e92f37a616e;4400.0;5.9497165530829586e-05;0.7454083993496868;A
PID_d05bb0488920;4400.0;5.9497165530829586e-05;0.7454678965152176;A
PID_5879cf76bacc;4400.0;5.9497165530829586e-05;0.7455273936807484;A
PID_6074c2dc636f;4400.0;5.9497165530829586e-05;0.7455868908462792;A
PID_ad0be5f737ca;4400.0;5.9497165530829586e-05;0.7456463880118099;A
PID_383feac07695;4400.0;5.9497165530829586e-05;0.7457058851773407;A
PID_ad51b8350055;4400.0;5.9497165530829586e-05;0.7457653823428715;A
PID_a5f0f41537e5;4400.0;5.9497165530829586e-05;0.7458248795084023;A
PID_ae3e72c5cfe1;4400.0;5.9497165530829586e-05;0.745884376673933;A
PID_b82a52073f61;4400.0;5.9497165530829586e-05;0.7459438738394638;A
PID_0176c11df940;4400.0;5.9497165530829586e-05;0.7460033710049946;A
PID_e6f5277e7292;4400.0;5.9497165530829586e-05;0.7460628681705254;A
PID_3a4eca995fcf;4400.0;5.9497165530829586e-05;0.7461223653360561;A
PID_61101c7950a8;4400.0;5.9497165530829586e-05;0.7461818625015869;A
PID_19925eb4ca32;4400.0;5.9497165530829586e-05;0.7462413596671177;A
PID_cf7c5e8e21a0;4400.0;5.9497165530829586e-05;0.7463008568326485;A
PID_2a9f57af954e;4400.0;5.9497165530829586e-05;0.7463603539981792;A
PID_21bb3eb00aee;4380.0;5.922672386932582e-05;0.7464195807220486;A
PID_014a34b08cf2;4320.0;5.8415398884814504e-05;0.7464779961209335;A
PID_86e8d58a9eaa;4300.0;5.814495722331073e-05;0.7465361410781568;A
PID_5d3547d45382;4300.0;5.814495722331073e-05;0.7465942860353801;A
PID_9b15524e15db;4300.0;5.814495722331073e-05;0.7466524309926035;A
PID_b750d9b1e60e;4300.0;5.814495722331073e-05;0.7467105759498268;A
PID_f242d5597c65;4300.0;5.814495722331073e-05;0.7467687209070502;A
PID_b2c82ca18948;4300.0;5.814495722331073e-05;0.7468268658642735;A
PID_c2a792ceb42b;4300.0;5.814495722331073e-05;0.7468850108214968;A
PID_9a7cc1fc82ea;4300.0;5.814495722331073e-05;0.7469431557787202;A
PID_ddcebe37ab68;4300.0;5.814495722331073e-05;0.7470013007359435;A
PID_a07a9c604972;4300.0;5.814495722331073e-05;0.7470594456931668;A
PID_9a9038d5872e;4300.0;5.814495722331073e-05;0.7471175906503902;A
PID_0493e3c84712;4300.0;5.814495722331073e-05;0.7471757356076135;A
PID_d091127ee647;4300.0;5.814495722331073e-05;0.7472338805648369;A
PID_78207e142470;4300.0;5.814495722331073e-05;0.7472920255220602;A
PID_6354ee3f1c38;4300.0;5.814495722331073e-05;0.7473501704792835;A
PID_ca8afaca3fc3;4300.0;5.814495722331073e-05;0.7474083154365069;A
PID_3cab8c392c23;4300.0;5.814495722331073e-05;0.7474664603937302;A
PID_2c7f2d6d5ae4;4300.0;5.814495722331073e-05;0.7475246053509536;A
PID_56bb85b30d99;4300.0;5.814495722331073e-05;0.7475827503081769;A
PID_3df97ed8abd0;4300.0;5.814495722331073e-05;0.7476408952654002;A
PID_055ba1098fd5;4300.0;5.814495722331073e-05;0.7476990402226236;A
PID_88f115bc4c94;4300.0;5.814495722331073e-05;0.7477571851798469;A
PID_d1275ace064a;4290.0;5.800973639255885e-05;0.7478151949162395;A
PID_17739a31f1fd;4202.0;5.6819793081942254e-05;0.7478720147093214;A
PID_4d34229048c6;4200.0;5.679274891579188e-05;0.7479288074582372;A
PID_210f0cad8a9a;4200.0;5.679274891579188e-05;0.747985600207153;A
PID_c524aec174cf;4200.0;5.679274891579188e-05;0.7480423929560688;A
PID_5a6b30b00da7;4200.0;5.679274891579188e-05;0.7480991857049846;A
PID_9abc200912a0;4200.0;5.679274891579188e-05;0.7481559784539004;A
PID_2be4d18bdf40;4200.0;5.679274891579188e-05;0.7482127712028162;A
PID_4023c8be2814;4200.0;5.679274891579188e-05;0.7482695639517319;A
PID_050bb72640fa;4200.0;5.679274891579188e-05;0.7483263567006477;A
PID_cb847deebc14;4200.0;5.679274891579188e-05;0.7483831494495635;A
PID_8ec031594d26;4200.0;5.679274891579188e-05;0.7484399421984793;A
PID_16f71137ea14;4200.0;5.679274891579188e-05;0.7484967349473951;A
PID_2c78728e3784;4200.0;5.679274891579188e-05;0.7485535276963109;A
PID_7d80a4c12636;4200.0;5.679274891579188e-05;0.7486103204452267;A
PID_ce645baee040;4200.0;5.679274891579188e-05;0.7486671131941425;A
PID_5408cd167b97;4200.0;5.679274891579188e-05;0.7487239059430583;A
PID_cc87e0b391d6;4200.0;5.679274891579188e-05;0.7487806986919741;A
PID_e562b0f96dbd;4200.0;5.679274891579188e-05;0.7488374914408898;A
PID_e3a623a9dcf6;4200.0;5.679274891579188e-05;0.7488942841898056;A
PID_209f332db85c;4200.0;5.679274891579188e-05;0.7489510769387214;A
PID_87e70ce8b3e8;4200.0;5.679274891579188e-05;0.7490078696876372;A
PID_ad0b989cd701;4200.0;5.679274891579188e-05;0.749064662436553;A
PID_0832596c66e6;4200.0;5.679274891579188e-05;0.7491214551854688;A
PID_2a95b07858de;4200.0;5.679274891579188e-05;0.7491782479343846;A
PID_3a33da611bd8;4200.0;5.679274891579188e-05;0.7492350406833004;A
PID_bac3e44b508d;4200.0;5.679274891579188e-05;0.7492918334322162;A
PID_93922d99fbdc;4200.0;5.679274891579188e-05;0.749348626181132;A
PID_5830624cbb8b;4200.0;5.679274891579188e-05;0.7494054189300478;A
PID_2daeaaf7149c;4200.0;5.679274891579188e-05;0.7494622116789635;A
PID_3aac7a8937bc;4200.0;5.679274891579188e-05;0.7495190044278793;A
PID_6388ceb92328;4200.0;5.679274891579188e-05;0.7495757971767951;A
PID_6f7989ea421a;4200.0;5.679274891579188e-05;0.7496325899257109;A
PID_7e2fb00fb52a;4200.0;5.679274891579188e-05;0.7496893826746267;A
PID_a741d38de321;4200.0;5.679274891579188e-05;0.7497461754235425;A
PID_1599aed7b113;4200.0;5.679274891579188e-05;0.7498029681724583;A
PID_720fa581be40;4200.0;5.679274891579188e-05;0.7498597609213741;A
PID_b3c1e3d2b37f;4200.0;5.679274891579188e-05;0.7499165536702899;A
PID_76e4fc8ffc94;4200.0;5.679274891579188e-05;0.7499733464192057;A
PID_587a7edda327;4200.0;5.679274891579188e-05;0.7500301391681214;A
PID_0a37495ac9c3;4200.0;5.679274891579188e-05;0.7500869319170372;A
PID_d0b9cc120e87;4200.0;5.679274891579188e-05;0.750143724665953;A
PID_9bf2881919c4;4200.0;5.679274891579188e-05;0.7502005174148688;A
PID_dc67e9b078bb;4200.0;5.679274891579188e-05;0.7502573101637846;A
PID_5fc2a49c29d8;4200.0;5.679274891579188e-05;0.7503141029127004;A
PID_f7ee079cf043;4200.0;5.679274891579188e-05;0.7503708956616162;A
PID_18f9b15d5f47;4200.0;5.679274891579188e-05;0.750427688410532;A
PID_1be95a65163e;4200.0;5.679274891579188e-05;0.7504844811594478;A
PID_b39e5b486beb;4200.0;5.679274891579188e-05;0.7505412739083636;A
PID_d6da7173d6de;4200.0;5.679274891579188e-05;0.7505980666572794;A
PID_8a4ab8ffec0f;4200.0;5.679274891579188e-05;0.7506548594061951;A
PID_5f21439da9cb;4200.0;5.679274891579188e-05;0.7507116521551109;A
PID_f6a76efb18d8;4200.0;5.679274891579188e-05;0.7507684449040267;A
PID_b339d2c805f6;4200.0;5.679274891579188e-05;0.7508252376529425;A
PID_eeb212d90e33;4200.0;5.679274891579188e-05;0.7508820304018583;A
PID_d55a74195d62;4200.0;5.679274891579188e-05;0.7509388231507741;A
PID_b3248fe133b6;4200.0;5.679274891579188e-05;0.7509956158996899;A
PID_9e50d0f16554;4200.0;5.679274891579188e-05;0.7510524086486057;A
PID_fe2f22858767;4200.0;5.679274891579188e-05;0.7511092013975215;A
PID_51204a3092fc;4200.0;5.679274891579188e-05;0.7511659941464373;A
PID_2fb650555169;4200.0;5.679274891579188e-05;0.751222786895353;A
PID_512e61dd1a0d;4200.0;5.679274891579188e-05;0.7512795796442688;A
PID_d10272231d36;4200.0;5.679274891579188e-05;0.7513363723931846;A
PID_a8ebff8a6b18;4200.0;5.679274891579188e-05;0.7513931651421004;A
PID_43a1499e9ede;4200.0;5.679274891579188e-05;0.7514499578910162;A
PID_9c262bed2346;4200.0;5.679274891579188e-05;0.751506750639932;A
PID_194be4758ed1;4200.0;5.679274891579188e-05;0.7515635433888478;A
PID_b77237567148;4200.0;5.679274891579188e-05;0.7516203361377636;A
PID_0a00c4c4a0b2;4200.0;5.679274891579188e-05;0.7516771288866794;A
PID_b8f667b7bcb6;4200.0;5.679274891579188e-05;0.7517339216355952;A
PID_5d5ecbdd2d01;4200.0;5.679274891579188e-05;0.751790714384511;A
PID_c2a9f39f4d6a;4200.0;5.679274891579188e-05;0.7518475071334267;A
PID_4ab601fe9548;4200.0;5.679274891579188e-05;0.7519042998823425;A
PID_11b74cf79a60;4200.0;5.679274891579188e-05;0.7519610926312583;A
PID_13591b5d345a;4200.0;5.679274891579188e-05;0.7520178853801741;A
PID_71198f93e24b;4200.0;5.679274891579188e-05;0.7520746781290899;A
PID_553c688caa09;4200.0;5.679274891579188e-05;0.7521314708780057;A
PID_64d80ca31648;4200.0;5.679274891579188e-05;0.7521882636269215;A
PID_a0b9f54271ac;4200.0;5.679274891579188e-05;0.7522450563758373;A
PID_3f1a3daac49f;4200.0;5.679274891579188e-05;0.7523018491247531;A
PID_af7baae6ed18;4200.0;5.679274891579188e-05;0.7523586418736689;A
PID_b2ae6fb8f149;4200.0;5.679274891579188e-05;0.7524154346225846;A
PID_4727abb8ec29;4200.0;5.679274891579188e-05;0.7524722273715004;A
PID_843d6687ab4c;4200.0;5.679274891579188e-05;0.7525290201204162;A
PID_b2810394a624;4200.0;5.679274891579188e-05;0.752585812869332;A
PID_af90e7db9f6c;4200.0;5.679274891579188e-05;0.7526426056182478;A
PID_dda6b1fc276c;4200.0;5.679274891579188e-05;0.7526993983671636;A
PID_6723db22de62;4200.0;5.679274891579188e-05;0.7527561911160794;A
PID_6591b2471646;4200.0;5.679274891579188e-05;0.7528129838649952;A
PID_1995a24fe965;4200.0;5.679274891579188e-05;0.752869776613911;A
PID_19fcd084be38;4200.0;5.679274891579188e-05;0.7529265693628268;A
PID_f0909be7075b;4200.0;5.679274891579188e-05;0.7529833621117425;A
PID_704a6147647a;4200.0;5.679274891579188e-05;0.7530401548606583;A
PID_e8ee1211d3a9;4200.0;5.679274891579188e-05;0.7530969476095741;A
PID_1adc985a4044;4200.0;5.679274891579188e-05;0.7531537403584899;A
PID_00a709562f72;4200.0;5.679274891579188e-05;0.7532105331074057;A
PID_955f1428f77f;4200.0;5.679274891579188e-05;0.7532673258563215;A
PID_d2abcdb44047;4150.0;5.611664476203245e-05;0.7533234425010835;A
PID_2411ec435f6a;4140.0;5.598142393128057e-05;0.7533794239250148;A
PID_d552999173dd;4133.0;5.5886769349754246e-05;0.7534353106943645;A
PID_556402188a8f;4100.0;5.544054060827302e-05;0.7534907512349728;A
PID_0fec6c65aaa2;4100.0;5.544054060827302e-05;0.753546191775581;A
